STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
22135	逝者悲情		s030112	1	WorldNpc06009	WorldNpc06009	21	21			22134	22136									title_22135	context_22135	context_22135,menu_22135	complete_22135	uncom_22135	target_22135	task_TrackInfo_22135									1	0	0	0	0	1	
22136	逝者悲情		s030112	1	WorldNpc06009	WorldNpc06038	21	21			22135	22138									title_22136	context_22136	context_22136,menu_22136	complete_22136	uncom_22136	target_22136	task_TrackInfo_22136									1	0	0	0	0	1	
22138	逝者悲情		s030112	1	WorldNpc06038	WorldNpc06038	21	21			22136	22141									title_22138	context_22138	context_22138,menu_22138	complete_22138	uncom_22138	target_22138	task_TrackInfo_22138									1	0	0	0	0	1	
22141	逝者悲情		s030112	1	WorldNpc06038	WorldNpc06037	21	21			22138	22142									title_22141	context_22141	context_22141,menu_22141	complete_22141	uncom_22141	target_22141	task_TrackInfo_22141									1	0	0	0	0	1	
22142	逝者悲情		s030112	1	WorldNpc06037	WorldNpc06007	21	21			22141	22144									title_22142	context_22142	context_22142,menu_22142	complete_22142	uncom_22142	target_22142	task_TrackInfo_22142									1	0	0	0	0	1	
22144	逝者悲情		s030112	1	WorldNpc06007	WorldNpc06008	21	21			22142	22145									title_22144	context_22144	context_22144,menu_22144	complete_22144	uncom_22144	target_22144	task_TrackInfo_22144									1	0	0	0	0	1	
22145	第一回			1	WorldNpc06008	WorldNpc06127	21	22				22146									title_22145	context_22145	context_22145	complete_22145	uncom_22145	target_22145	task_TrackInfo_22145									1	0	0	0	0	1	
22146	第一回			1	WorldNpc06127	WorldNpc06164	22	22			22145	22147									title_22146	context_22146	context_22146	complete_22146	uncom_22146	target_22146	task_TrackInfo_22146									1	0	0	0	0	1	
22147	第一回			1	WorldNpc06164	WorldNpc06165	22	22			22146	22148									title_22147	context_22147	context_22147	complete_22147	uncom_22147	target_22147	task_TrackInfo_22147									1	0	0	0	0	1	
22148	第一回			1	WorldNpc06165	WorldNpc06164	22	22			22147	22149									title_22148	context_22148	context_22148	complete_22148	uncom_22148	target_22148	task_TrackInfo_22148									1	0	0	0	0	1	
22149	第一回			1	WorldNpc06164	WorldNpc06179	22	22			22148	22150									title_22149	context_22149	context_22149	complete_22149	uncom_22149	target_22149	task_TrackInfo_22149									1	0	0	0	0	1	
22150	第一回			1	WorldNpc06179	WorldNpc06164	22	22			22149	22151									title_22150	context_22150	context_22150	complete_22150	uncom_22150	target_22150	task_TrackInfo_22150	next_22150								1	0	0	0	0	1	
22151	第二回			1	WorldNpc06164	WorldNpc06127	22	22			22150	22152									title_22151	context_22151	context_22151	complete_22151	uncom_22151	target_22151	task_TrackInfo_22151									1	0	0	0	0	1	
22152	第二回			1	WorldNpc06127	FuncNpc02015	22	22			22151	22153									title_22152	context_22152	context_22152	complete_22152	uncom_22152	target_22152	task_TrackInfo_22152									1	0	0	0	0	1	
22153	第二回			1	FuncNpc02015	WorldNpc06167	22	22			22152	22154									title_22153	context_22153	context_22153	complete_22153	uncom_22153	target_22153	task_TrackInfo_22153									1	0	0	0	0	1	
22154	第二回			1	WorldNpc06167	WorldNpc06167	22	22			22153	22155									title_22154	context_22154	context_22154	complete_22154	uncom_22154	target_22154	task_TrackInfo_22154									1	0	0	0	0	1	
22155	第二回			1	WorldNpc06167	WorldNpc06168	22	22			22154	22156									title_22155	context_22155	context_22155	complete_22155	uncom_22155	target_22155	task_TrackInfo_22155									1	0	0	0	0	1	
22156	第二回			1	WorldNpc06168	WorldNpc06180	22	22			22155	22157									title_22156	context_22156	context_22156	complete_22156	uncom_22156	target_22156	task_TrackInfo_22156									1	0	0	0	0	1	
22157	第二回			1	WorldNpc06180	WorldNpc06127	22	22			22156	22158									title_22157	context_22157	context_22157	complete_22157	uncom_22157	target_22157	task_TrackInfo_22157									1	0	0	0	0	1	
22158	第三回			1	WorldNpc06127	WorldNpc06108	22	22			22157	22159									title_22158	context_22158	context_22158	complete_22158	uncom_22158	target_22158	task_TrackInfo_22158									1	0	0	0	0	1	
22159	第三回			1	WorldNpc06108	WorldNpc06112	22	22			22158	22160				22164					title_22159	context_22159	context_22159	complete_22159	uncom_22159	target_22159	task_TrackInfo_22159									1	0	0	0	0	1	
22160	第三回			1	WorldNpc06112	WorldNpc06171	22	22			22159	22161									title_22160	context_22160	context_22160	complete_22160	uncom_22160	target_22160	task_TrackInfo_22160									1	0	0	0	0	1	
22161	第三回			1	WorldNpc06171	WorldNpc06171	22	22			22160	22162									title_22161	context_22161	context_22161	complete_22161	uncom_22161	target_22161	task_TrackInfo_22161									1	0	0	0	0	1	
22162	第三回			1	WorldNpc06171	WorldNpc06171	22	22			22161	22163									title_22162	context_22162	context_22162	complete_22162	uncom_22162	target_22162	task_TrackInfo_22162									1	0	0	0	0	1	
22163	第三回			1	WorldNpc06171	WorldNpc06172	22	22			22162	22164									title_22163	context_22163	context_22163	complete_22163	uncom_22163	target_22163	task_TrackInfo_22163									1	0	0	0	0	1	
22164	第三回			1	WorldNpc06172	WorldNpc06171	22	22			22163	22165									title_22164	context_22164	context_22164	complete_22164	uncom_22164	target_22164	task_TrackInfo_22164									1	0	0	0	0	1	
22165	第四回			1	WorldNpc06171	WorldNpc06173	22	22			22164	22166									title_22165	context_22165	context_22165	complete_22165	uncom_22165	target_22165	task_TrackInfo_22165									1	0	0	0	0	1	
22166	第四回			1	WorldNpc06173	WorldNpc06171	22	22			22165	22167									title_22166	context_22166	context_22166	complete_22166	uncom_22166	target_22166	task_TrackInfo_22166									1	0	0	0	0	1	
22167	第四回			1	WorldNpc06171	WorldNpc06174	22	22			22166	22168									title_22167	context_22167	context_22167	complete_22167	uncom_22167	target_22167	task_TrackInfo_22167	next_22167								1	0	0	0	0	1	
22168	第四回			1	WorldNpc06174	WorldNpc06171	22	22			22167	22169									title_22168	context_22168	context_22168	complete_22168	uncom_22168	target_22168	task_TrackInfo_22168									1	0	0	0	0	1	
22169	第四回			1	WorldNpc06171	WorldNpc06171	22	22			22168	22170				22169					title_22169	context_22169	context_22169	complete_22169	uncom_22169	target_22169	task_TrackInfo_22169									1	0	0	0	0	1	
22170	第四回			1	WorldNpc06171	WorldNpc06171	22	22			22169	22171									title_22170	context_22170	context_22170	complete_22170	uncom_22170	target_22170	task_TrackInfo_22170									1	0	0	0	0	1	
22171	第四回			1	WorldNpc06171	WorldNpc06127	22	22			22170	22172									title_22171	context_22171	context_22171	complete_22171	uncom_22171	target_22171	task_TrackInfo_22171	next_22171								1	0	0	0	0	1	
22172	第四回			1	WorldNpc06127	WorldNpc06182	22	22			22171										title_22172	context_22172	context_22172	complete_22172	uncom_22172	target_22172	task_TrackInfo_22172									1	0	0	0	0	1	
