STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
48109	以血起誓			4	WorldNpc05105	WorldNpc05105	24	24			48108	48111									title_48109	context_48109	context_48109,menu_48109	complete_48109	uncom_48109	target_48109	task_TrackInfo_48109	next_48109	CanAcceptMenu_48109	UncompleteMenu_48109	CompleteMenu_48109					1	0	0	0	0		
48111	以血起誓			4	WorldNpc05105	WorldNpc05105	24	24			48109	48112									title_48111	context_48111	context_48111,menu_48111	complete_48111	uncom_48111	target_48111	task_TrackInfo_48111	next_48111	CanAcceptMenu_48111	UncompleteMenu_48111	CompleteMenu_48111					1	0	0	0	0		
48112	以血起誓			4	WorldNpc05105	WorldNpc05105	24	24			48111	48113				7026					title_48112	context_48112	context_48112,menu_48112	complete_48112	uncom_48112	target_48112	task_TrackInfo_48112	next_48112	CanAcceptMenu_48112	UncompleteMenu_48112	CompleteMenu_48112					1	0	0	0	0		
48113	以血起誓			4	WorldNpc05105	WorldNpc05103	24	24			48112	48115									title_48113	context_48113	context_48113,menu_48113	complete_48113	uncom_48113	target_48113	task_TrackInfo_48113	next_48113	CanAcceptMenu_48113	UncompleteMenu_48113	CompleteMenu_48113					1	0	0	0	0		
48115	以血起誓			4	WorldNpc05103	WorldNpc05103	24	24			48113	48116									title_48115	context_48115	context_48115,menu_48115	complete_48115	uncom_48115	target_48115	task_TrackInfo_48115	next_48115	CanAcceptMenu_48115	UncompleteMenu_48115	CompleteMenu_48115					1	0	0	0	0		
48116	以血起誓			4	WorldNpc05103	WorldNpc05103	24	24			48115	48117									title_48116	context_48116	context_48116,menu_48116	complete_48116	uncom_48116	target_48116	task_TrackInfo_48116	next_48116	CanAcceptMenu_48116	UncompleteMenu_48116	CompleteMenu_48116					1	0	0	0	0		
48117	以血起誓			4	WorldNpc05103	WorldNpc05103	24	24			48116	48118									title_48117	context_48117	context_48117,menu_48117	complete_48117	uncom_48117	target_48117	task_TrackInfo_48117	next_48117	CanAcceptMenu_48117	UncompleteMenu_48117	CompleteMenu_48117					1	0	0	0	0		
48118	以血起誓			4	WorldNpc05103	WorldNpc05106	24	24			48117	48119									title_48118	context_48118	context_48118,menu_48118	complete_48118	uncom_48118	target_48118	task_TrackInfo_48118	next_48118	CanAcceptMenu_48118	UncompleteMenu_48118	CompleteMenu_48118					1	0	0	0	0		
48119	以血起誓			4	WorldNpc05106	WorldNpc05103	24	24			48118	48120									title_48119	context_48119	context_48119,menu_48119	complete_48119	uncom_48119	target_48119	task_TrackInfo_48119	next_48119	CanAcceptMenu_48119	UncompleteMenu_48119	CompleteMenu_48119					1	0	0	0	0		
48120	油尽灯枯			4	WorldNpc05103	WorldNpc05107	24	24			48119	48122									title_48120	context_48120	context_48120,menu_48120	complete_48120	uncom_48120	target_48120	task_TrackInfo_48120	next_48120	CanAcceptMenu_48120	UncompleteMenu_48120	CompleteMenu_48120					1	0	0	0	0		
48122	油尽灯枯			4	WorldNpc05107	WorldNpc05103	24	24			48120	48123									title_48122	context_48122	context_48122,menu_48122	complete_48122	uncom_48122	target_48122	task_TrackInfo_48122	next_48122	CanAcceptMenu_48122	UncompleteMenu_48122	CompleteMenu_48122					1	0	0	0	0		
48123	油尽灯枯			4	WorldNpc05103	WorldNpc05103	24	24			48122	48124									title_48123	context_48123	context_48123,menu_48123	complete_48123	uncom_48123	target_48123	task_TrackInfo_48123	next_48123	CanAcceptMenu_48123	UncompleteMenu_48123	CompleteMenu_48123					1	0	0	0	0		
48124	油尽灯枯			4	WorldNpc05103	WorldNpc05103	24	24			48123	48125									title_48124	context_48124	context_48124,menu_48124	complete_48124	uncom_48124	target_48124	task_TrackInfo_48124	next_48124	CanAcceptMenu_48124	UncompleteMenu_48124	CompleteMenu_48124					1	0	0	0	0		
48125	油尽灯枯			4	WorldNpc05103	WorldNpc05102	24	24			48124	48126									title_48125	context_48125	context_48125,menu_48125	complete_48125	uncom_48125	target_48125	task_TrackInfo_48125	next_48125	CanAcceptMenu_48125	UncompleteMenu_48125	CompleteMenu_48125					1	0	0	0	0		
48126	油尽灯枯			4	WorldNpc05102	WorldNpc05108	24	24			48125	48127									title_48126	context_48126	context_48126,menu_48126	complete_48126	uncom_48126	target_48126	task_TrackInfo_48126	next_48126	CanAcceptMenu_48126	UncompleteMenu_48126	CompleteMenu_48126					1	0	0	0	0		
48127	油尽灯枯			4	WorldNpc05108	WorldNpc05108	24	24			48126	48128									title_48127	context_48127	context_48127,menu_48127	complete_48127	uncom_48127	target_48127	task_TrackInfo_48127	next_48127	CanAcceptMenu_48127	UncompleteMenu_48127	CompleteMenu_48127					1	0	0	0	0		
48128				4	WorldNpc05108	WorldNpc05108	24	24	48129		48127	48129				7027,7028					title_48128	context_48128	context_48128,menu_48128	complete_48128	uncom_48128	target_48128	task_TrackInfo_48128	next_48128	CanAcceptMenu_48128	UncompleteMenu_48128	CompleteMenu_48128											
48129	油尽灯枯			4		WorldNpc05102	24	24			48128	48130									title_48129	context_48129	context_48129,menu_48129	complete_48129	uncom_48129	target_48129	task_TrackInfo_48129	next_48129	CanAcceptMenu_48129	UncompleteMenu_48129	CompleteMenu_48129					1	0	0	0	0		
48130	油尽灯枯			4	WorldNpc05102	WorldNpc05103	24	24			48129	48131									title_48130	context_48130	context_48130,menu_48130	complete_48130	uncom_48130	target_48130	task_TrackInfo_48130	next_48130	CanAcceptMenu_48130	UncompleteMenu_48130	CompleteMenu_48130					1	0	0	0	0		
48131	油尽灯枯			4	WorldNpc05103	WorldNpc05102	24	24	48132		48130	48132				7029,7030					title_48131	context_48131	context_48131,menu_48131	complete_48131	uncom_48131	target_48131	task_TrackInfo_48131	next_48131	CanAcceptMenu_48131	UncompleteMenu_48131	CompleteMenu_48131					1	0	0	0	0		
48132	油尽灯枯			4		WorldNpc03811		8			48131	48134									title_48132	context_48132	context_48132,menu_48132	complete_48132	uncom_48132	target_48132	task_TrackInfo_48132	next_48132	CanAcceptMenu_48132	UncompleteMenu_48132	CompleteMenu_48132					1	0	0	0	0		
48134	嗜血迷案			4	WorldNpc03811	WorldNpc03840	8	8			48131	48137									title_48134	context_48134	context_48134,menu_48134	complete_48134	uncom_48134	target_48134	task_TrackInfo_48134	next_48134	CanAcceptMenu_48134	UncompleteMenu_48134	CompleteMenu_48134					1	0	0	0	0		
48137	嗜血迷案			4	WorldNpc03840	WorldNpc03838	8	8			48134	48138									title_48137	context_48137	context_48137,menu_48137	complete_48137	uncom_48137	target_48137	task_TrackInfo_48137	next_48137	CanAcceptMenu_48137	UncompleteMenu_48137	CompleteMenu_48137					1	0	0	0	0		
48138	嗜血迷案			4	WorldNpc03838	WorldNpc03833	8	8			48137	48139				7020					title_48138	context_48138	context_48138,menu_48138	complete_48138	uncom_48138	target_48138	task_TrackInfo_48138	next_48138	CanAcceptMenu_48138	UncompleteMenu_48138	CompleteMenu_48138					1	0	0	0	0		
48139	嗜血迷案			4	WorldNpc03833	WorldNpc03833	8	8			48138	48140									title_48139	context_48139	context_48139,menu_48139	complete_48139	uncom_48139	target_48139	task_TrackInfo_48139	next_48139	CanAcceptMenu_48139	UncompleteMenu_48139	CompleteMenu_48139					1	0	0	0	0		
48140	嗜血迷案			4	WorldNpc03833	Event48140	8	8	48141	1	48139	48141									title_48140	context_48140	context_48140,menu_48140	complete_48140	uncom_48140	target_48140	task_TrackInfo_48140	next_48140	CanAcceptMenu_48140	UncompleteMenu_48140	CompleteMenu_48140					1	0	0	0	0		
48141	嗜血迷案			4		WorldNpc03811	8	8			48140	48142									title_48141	context_48141	context_48141,menu_48141	complete_48141	uncom_48141	target_48141	task_TrackInfo_48141	next_48141	CanAcceptMenu_48141	UncompleteMenu_48141	CompleteMenu_48141					1	0	0	0	0		
48142	嗜血迷案			4	WorldNpc03811	WorldNpc03822	8	8			48141	48143									title_48142	context_48142	context_48142,menu_48142	complete_48142	uncom_48142	target_48142	task_TrackInfo_48142	next_48142	CanAcceptMenu_48142	UncompleteMenu_48142	CompleteMenu_48142					1	0	0	0	0		
48143	嗜血迷案			4	WorldNpc03822	WorldNpc03822	8	8			48142	48145									title_48143	context_48143	context_48143,menu_48143	complete_48143	uncom_48143	target_48143	task_TrackInfo_48143	next_48143	CanAcceptMenu_48143	UncompleteMenu_48143	CompleteMenu_48143					1	0	0	0	0		
48145	嗜血迷案			4	WorldNpc03822	WorldNpc03833	8	8			48143	48146									title_48145	context_48145	context_48145,menu_48145	complete_48145	uncom_48145	target_48145	task_TrackInfo_48145	next_48145	CanAcceptMenu_48145	UncompleteMenu_48145	CompleteMenu_48145					1	0	0	0	0		
48146	千里寻踪			4	WorldNpc03833	WorldNpc03811	8	8			48145	48147									title_48146	context_48146	context_48146,menu_48146	complete_48146	uncom_48146	target_48146	task_TrackInfo_48146	next_48146	CanAcceptMenu_48146	UncompleteMenu_48146	CompleteMenu_48146					1	0	0	0	0		
48147	千里寻踪			4	WorldNpc03811	WorldNpc03835	8	8			48146	48148									title_48147	context_48147	context_48147,menu_48147	complete_48147	uncom_48147	target_48147	task_TrackInfo_48147	next_48147	CanAcceptMenu_48147	UncompleteMenu_48147	CompleteMenu_48147					1	0	0	0	0		
48148	千里寻踪			4	WorldNpc03835	WorldNpc03835	8	8			48147	48149				7021					title_48148	context_48148	context_48148,menu_48148	complete_48148	uncom_48148	target_48148	task_TrackInfo_48148	next_48148	CanAcceptMenu_48148	UncompleteMenu_48148	CompleteMenu_48148					1	0	0	0	0		
48149	千里寻踪			4	WorldNpc03835	WorldNpc09602	8	17			48148	48150									title_48149	context_48149	context_48149,menu_48149	complete_48149	uncom_48149	target_48149	task_TrackInfo_48149	next_48149	CanAcceptMenu_48149	UncompleteMenu_48149	CompleteMenu_48149					1	0	0	0	0		
48150	千里寻踪			4	WorldNpc09602	WorldNpc09602	17				48149	48152									title_48150	context_48150	context_48150,menu_48150	complete_48150	uncom_48150	target_48150	task_TrackInfo_48150	next_48150	CanAcceptMenu_48150	UncompleteMenu_48150	CompleteMenu_48150					1	0	0	0	0		
48152	千里寻踪			4	WorldNpc09602	FuncNpc00639	17	17			48150	48153									title_48152	context_48152	context_48152,menu_48152	complete_48152	uncom_48152	target_48152	task_TrackInfo_48152	next_48152	CanAcceptMenu_48152	UncompleteMenu_48152	CompleteMenu_48152					1	0	0	0	0		
48153	千里寻踪			4	FuncNpc00639	FuncNpc00639	17	17			48152	48154									title_48153	context_48153	context_48153,menu_48153	complete_48153	uncom_48153	target_48153	task_TrackInfo_48153	next_48153	CanAcceptMenu_48153	UncompleteMenu_48153	CompleteMenu_48153					1	0	0	0	0		
48154	千里寻踪			4	FuncNpc00639	WorldNpc09799	17	17			48153	48155									title_48154	context_48154	context_48154,menu_48154	complete_48154	uncom_48154	target_48154	task_TrackInfo_48154	next_48154	CanAcceptMenu_48154	UncompleteMenu_48154	CompleteMenu_48154					1	0	0	0	0		
48155	千里寻踪			4	WorldNpc09799	WorldNpc09799	17	17			48154	48156									title_48155	context_48155	context_48155,menu_48155	complete_48155	uncom_48155	target_48155	task_TrackInfo_48155	next_48155	CanAcceptMenu_48155	UncompleteMenu_48155	CompleteMenu_48155					1	0	0	0	0		
48156	千里寻踪			4	WorldNpc09799	WorldNpc09602	17	17			48155	48157									title_48156	context_48156	context_48156,menu_48156	complete_48156	uncom_48156	target_48156	task_TrackInfo_48156	next_48156	CanAcceptMenu_48156	UncompleteMenu_48156	CompleteMenu_48156					1	0	0	0	0		
48157	千里寻踪			4	WorldNpc09602	WorldNpc09802	17	17			48156	48158									title_48157	context_48157	context_48157,menu_48157	complete_48157	uncom_48157	target_48157	task_TrackInfo_48157	next_48157	CanAcceptMenu_48157	UncompleteMenu_48157	CompleteMenu_48157					1	0	0	0	0		
48158	元凶浮出			4	WorldNpc09802	WorldNpc09802	17	17			48157	48159									title_48158	context_48158	context_48158,menu_48158	complete_48158	uncom_48158	target_48158	task_TrackInfo_48158	next_48158	CanAcceptMenu_48158	UncompleteMenu_48158	CompleteMenu_48158					1	0	0	0	0		
48159	元凶浮出			4	WorldNpc09802	WorldNpc09801	17	17			48158	48160									title_48159	context_48159	context_48159,menu_48159	complete_48159	uncom_48159	target_48159	task_TrackInfo_48159	next_48159	CanAcceptMenu_48159	UncompleteMenu_48159	CompleteMenu_48159					1	0	0	0	0		
48160	元凶浮出			4	WorldNpc09801	WorldNpc09801	17	17			48159	48161									title_48160	context_48160	context_48160,menu_48160	complete_48160	uncom_48160	target_48160	task_TrackInfo_48160	next_48160	CanAcceptMenu_48160	UncompleteMenu_48160	CompleteMenu_48160					1	0	0	0	0		
48161	元凶浮出			4	WorldNpc09801	WorldNpc09814	17	17			48160	48162									title_48161	context_48161	context_48161,menu_48161	complete_48161	uncom_48161	target_48161	task_TrackInfo_48161	next_48161	CanAcceptMenu_48161	UncompleteMenu_48161	CompleteMenu_48161					1	0	0	0	0		
48162	元凶浮出			4	WorldNpc09814	Event48162	17	17	48163	1	48161	48163									title_48162	context_48162	context_48162,menu_48162	complete_48162	uncom_48162	target_48162	task_TrackInfo_48162	next_48162	CanAcceptMenu_48162	UncompleteMenu_48162	CompleteMenu_48162					1	0	0	0	0		
48163	元凶浮出			4		WorldNpc09815	17	17			48162	48164									title_48163	context_48163	context_48163,menu_48163	complete_48163	uncom_48163	target_48163	task_TrackInfo_48163	next_48163	CanAcceptMenu_48163	UncompleteMenu_48163	CompleteMenu_48163					1	0	0	0	0		
48164	元凶浮出			4	WorldNpc09815	WorldNpc09815	17	17			48163	48167				7022					title_48164	context_48164	context_48164,menu_48164	complete_48164	uncom_48164	target_48164	task_TrackInfo_48164	next_48164	CanAcceptMenu_48164	UncompleteMenu_48164	CompleteMenu_48164					1	0	0	0	0		
48167	元凶浮出			4	WorldNpc09815	WorldNpc09815	17	17			48164	48168									title_48167	context_48167	context_48167,menu_48167	complete_48167	uncom_48167	target_48167	task_TrackInfo_48167	next_48167	CanAcceptMenu_48167	UncompleteMenu_48167	CompleteMenu_48167					1	0	0	0	0		
48168	元凶浮出			4	WorldNpc09815	WorldNpc09816	17	17			48167	48169									title_48168	context_48168	context_48168,menu_48168	complete_48168	uncom_48168	target_48168	task_TrackInfo_48168	next_48168	CanAcceptMenu_48168	UncompleteMenu_48168	CompleteMenu_48168					1	0	0	0	0		
48169	元凶浮出			4	WorldNpc09816	WorldNpc09816	17	17			48168	48170									title_48169	context_48169	context_48169,menu_48169	complete_48169	uncom_48169	target_48169	task_TrackInfo_48169	next_48169	CanAcceptMenu_48169	UncompleteMenu_48169	CompleteMenu_48169					1	0	0	0	0		
48170	终结之行			4	WorldNpc09816	WorldNpc03811	17	8			48169	48171									title_48170	context_48170	context_48170,menu_48170	complete_48170	uncom_48170	target_48170	task_TrackInfo_48170	next_48170	CanAcceptMenu_48170	UncompleteMenu_48170	CompleteMenu_48170					1	0	0	0	0		
48171	终结之行			4	WorldNpc03811	WorldNpc03858	8	8			48170	48172									title_48171	context_48171	context_48171,menu_48171	complete_48171	uncom_48171	target_48171	task_TrackInfo_48171	next_48171	CanAcceptMenu_48171	UncompleteMenu_48171	CompleteMenu_48171					1	0	0	0	0		
48172	终结之行			4	WorldNpc03858	WorldNpc03811	8	8			48171	48173				7023					title_48172	context_48172	context_48172,menu_48172	complete_48172	uncom_48172	target_48172	task_TrackInfo_48172	next_48172	CanAcceptMenu_48172	UncompleteMenu_48172	CompleteMenu_48172					1	0	0	0	0		
48173	终结之行			4	WorldNpc03811	WorldNpc03825	8	8			48172	48174									title_48173	context_48173	context_48173,menu_48173	complete_48173	uncom_48173	target_48173	task_TrackInfo_48173	next_48173	CanAcceptMenu_48173	UncompleteMenu_48173	CompleteMenu_48173					1	0	0	0	0		
48174	终结之行			4	WorldNpc03825	WorldNpc03825	8	8			48173	48176									title_48174	context_48174	context_48174,menu_48174	complete_48174	uncom_48174	target_48174	task_TrackInfo_48174	next_48174	CanAcceptMenu_48174	UncompleteMenu_48174	CompleteMenu_48174					1	0	0	0	0		
48176	终结之行			4	WorldNpc03825	WorldNpc03811	8	8			48174	48177									title_48176	context_48176	context_48176,menu_48176	complete_48176	uncom_48176	target_48176	task_TrackInfo_48176	next_48176	CanAcceptMenu_48176	UncompleteMenu_48176	CompleteMenu_48176					1	0	0	0	0		
48177	终结之行			4	WorldNpc03811	WorldNpc03811	8	8			48176	48178									title_48177	context_48177	context_48177,menu_48177	complete_48177	uncom_48177	target_48177	task_TrackInfo_48177	next_48177	CanAcceptMenu_48177	UncompleteMenu_48177	CompleteMenu_48177					1	0	0	0	0		
48178	终结之行			4	WorldNpc03811	WorldNpc03858	8	8			48177	48179									title_48178	context_48178	context_48178,menu_48178	complete_48178	uncom_48178	target_48178	task_TrackInfo_48178	next_48178	CanAcceptMenu_48178	UncompleteMenu_48178	CompleteMenu_48178					1	0	0	0	0		
48179	终结之行			4	WorldNpc03858	WorldNpc03858	8	8			48178	48180									title_48179	context_48179	context_48179,menu_48179	complete_48179	uncom_48179	target_48179	task_TrackInfo_48179	next_48179	CanAcceptMenu_48179	UncompleteMenu_48179	CompleteMenu_48179					1	0	0	0	0		
48180	终结之行			4	WorldNpc03858	WorldNpc03811	8	8			48179	48181				7024					title_48180	context_48180	context_48180,menu_48180	complete_48180	uncom_48180	target_48180	task_TrackInfo_48180	next_48180	CanAcceptMenu_48180	UncompleteMenu_48180	CompleteMenu_48180					1	0	0	0	0		
48181	终结之行			4	WorldNpc03811	WorldNpc03816	8	8			48180	48182									title_48181	context_48181	context_48181,menu_48181	complete_48181	uncom_48181	target_48181	task_TrackInfo_48181	next_48181	CanAcceptMenu_48181	UncompleteMenu_48181	CompleteMenu_48181					1	0	0	0	0		
48182	终结之行			4	WorldNpc03816	WorldNpc03808	8	8			48181	48183									title_48182	context_48182	context_48182,menu_48182	complete_48182	uncom_48182	target_48182	task_TrackInfo_48182	next_48182	CanAcceptMenu_48182	UncompleteMenu_48182	CompleteMenu_48182					1	0	0	0	0		
48183	暗中寻亲			4	WorldNpc03808	WorldNpc04004	8	8			48182	48185									title_48183	context_48183	context_48183,menu_48183	complete_48183	uncom_48183	target_48183	task_TrackInfo_48183	next_48183	CanAcceptMenu_48183	UncompleteMenu_48183	CompleteMenu_48183					1	0	0	0	0		
48185	暗中寻亲			4	WorldNpc04004	WorldNpc04004	8	8			48183	48187									title_48185	context_48185	context_48185,menu_48185	complete_48185	uncom_48185	target_48185	task_TrackInfo_48185	next_48185	CanAcceptMenu_48185	UncompleteMenu_48185	CompleteMenu_48185					1	0	0	0	0		
48187	暗中寻亲			4	WorldNpc04002	WorldNpc04026	8	8			48185	48188									title_48187	context_48187	context_48187,menu_48187	complete_48187	uncom_48187	target_48187	task_TrackInfo_48187	next_48187	CanAcceptMenu_48187	UncompleteMenu_48187	CompleteMenu_48187					1	0	0	0	0		
48188	暗中寻亲			4	WorldNpc04026	WorldNpc04026	8	8			48187	48189									title_48188	context_48188	context_48188,menu_48188	complete_48188	uncom_48188	target_48188	task_TrackInfo_48188	next_48188	CanAcceptMenu_48188	UncompleteMenu_48188	CompleteMenu_48188					1	0	0	0	0		
48189	暗中寻亲			4	WorldNpc04026	WorldNpc04024	8	8			48188	48191									title_48189	context_48189	context_48189,menu_48189	complete_48189	uncom_48189	target_48189	task_TrackInfo_48189	next_48189	CanAcceptMenu_48189	UncompleteMenu_48189	CompleteMenu_48189					1	0	0	0	0		
48191	暗中寻亲			4	WorldNpc04024	WorldNpc04026	8	8			48189	48192				7031					title_48191	context_48191	context_48191,menu_48191	complete_48191	uncom_48191	target_48191	task_TrackInfo_48191	next_48191	CanAcceptMenu_48191	UncompleteMenu_48191	CompleteMenu_48191					1	0	0	0	0		
48192	暗中寻亲			4	WorldNpc04026	WorldNpc04057	8	8			48191	48195									title_48192	context_48192	context_48192,menu_48192	complete_48192	uncom_48192	target_48192	task_TrackInfo_48192	next_48192	CanAcceptMenu_48192	UncompleteMenu_48192	CompleteMenu_48192					1	0	0	0	0		
48195	扑朔迷离			4	WorldNpc04057	WorldNpc04057	8	8			48192	48196									title_48195	context_48195	context_48195,menu_48195	complete_48195	uncom_48195	target_48195	task_TrackInfo_48195	next_48195	CanAcceptMenu_48195	UncompleteMenu_48195	CompleteMenu_48195					1	0	0	0	0		
48196	扑朔迷离			4	WorldNpc04057	WorldNpc04059	8	8			48195	48197									title_48196	context_48196	context_48196,menu_48196	complete_48196	uncom_48196	target_48196	task_TrackInfo_48196	next_48196	CanAcceptMenu_48196	UncompleteMenu_48196	CompleteMenu_48196					1	0	0	0	0		
48197	扑朔迷离			4	WorldNpc04059	WorldNpc04059	8	8			48196	48198									title_48197	context_48197	context_48197,menu_48197	complete_48197	uncom_48197	target_48197	task_TrackInfo_48197	next_48197	CanAcceptMenu_48197	UncompleteMenu_48197	CompleteMenu_48197					1	0	0	0	0		
48198	扑朔迷离			4	WorldNpc04059	WorldNpc03808	8	8			48197	48200									title_48198	context_48198	context_48198,menu_48198	complete_48198	uncom_48198	target_48198	task_TrackInfo_48198	next_48198	CanAcceptMenu_48198	UncompleteMenu_48198	CompleteMenu_48198					1	0	0	0	0		
48200	扑朔迷离			4	WorldNpc03808	WorldNpc03808	8	8			48198	48201									title_48200	context_48200	context_48200,menu_48200	complete_48200	uncom_48200	target_48200	task_TrackInfo_48200	next_48200	CanAcceptMenu_48200	UncompleteMenu_48200	CompleteMenu_48200					1	0	0	0	0		
48201	扑朔迷离			4	WorldNpc03808	WorldNpc04004	8	8			48200	48204				7032					title_48201	context_48201	context_48201,menu_48201	complete_48201	uncom_48201	target_48201	task_TrackInfo_48201	next_48201	CanAcceptMenu_48201	UncompleteMenu_48201	CompleteMenu_48201					1	0	0	0	0		
48204	扑朔迷离			4	WorldNpc04004	WorldNpc04008	8	8			48201	48205									title_48204	context_48204	context_48204,menu_48204	complete_48204	uncom_48204	target_48204	task_TrackInfo_48204	next_48204	CanAcceptMenu_48204	UncompleteMenu_48204	CompleteMenu_48204					1	0	0	0	0		
48205	扑朔迷离			4	WorldNpc04008	WorldNpc04008	8	8			48204	48206									title_48205	context_48205	context_48205,menu_48205	complete_48205	uncom_48205	target_48205	task_TrackInfo_48205	next_48205	CanAcceptMenu_48205	UncompleteMenu_48205	CompleteMenu_48205					1	0	0	0	0		
48206	扑朔迷离			4	WorldNpc04008	WorldNpc04008	8	8			48205	48207				7035					title_48206	context_48206	context_48206,menu_48206	complete_48206	uncom_48206	target_48206	task_TrackInfo_48206	next_48206	CanAcceptMenu_48206	UncompleteMenu_48206	CompleteMenu_48206					1	0	0	0	0		
48207	始做孽缘			4	WorldNpc04008	WorldNpc04086	8	8			48206	48209									title_48207	context_48207	context_48207,menu_48207	complete_48207	uncom_48207	target_48207	task_TrackInfo_48207	next_48207	CanAcceptMenu_48207	UncompleteMenu_48207	CompleteMenu_48207					1	0	0	0	0		
48209	始做孽缘			4	WorldNpc04086	WorldNpc03808	8	8			48207	48210									title_48209	context_48209	context_48209,menu_48209	complete_48209	uncom_48209	target_48209	task_TrackInfo_48209	next_48209	CanAcceptMenu_48209	UncompleteMenu_48209	CompleteMenu_48209					1	0	0	0	0		
48210	始做孽缘			4	WorldNpc03808	WorldNpc04008	8	8			48209	48212				7034					title_48210	context_48210	context_48210,menu_48210	complete_48210	uncom_48210	target_48210	task_TrackInfo_48210	next_48210	CanAcceptMenu_48210	UncompleteMenu_48210	CompleteMenu_48210					1	0	0	0	0		
48212	始做孽缘			4	WorldNpc04008	WorldNpc04009	8	8			48210	48214									title_48212	context_48212	context_48212,menu_48212	complete_48212	uncom_48212	target_48212	task_TrackInfo_48212	next_48212	CanAcceptMenu_48212	UncompleteMenu_48212	CompleteMenu_48212					1	0	0	0	0		
48214	始做孽缘			4	WorldNpc04009	WorldNpc04027	8	8			48212	48215				7033					title_48214	context_48214	context_48214,menu_48214	complete_48214	uncom_48214	target_48214	task_TrackInfo_48214	next_48214	CanAcceptMenu_48214	UncompleteMenu_48214	CompleteMenu_48214					1	0	0	0	0		
48215	始做孽缘			4	WorldNpc04027	WorldNpc04027	8	8			48214	48216									title_48215	context_48215	context_48215,menu_48215	complete_48215	uncom_48215	target_48215	task_TrackInfo_48215	next_48215	CanAcceptMenu_48215	UncompleteMenu_48215	CompleteMenu_48215					1	0	0	0	0		
48216	始做孽缘			4	WorldNpc04027	WorldNpc04027	8	8			48215	48217									title_48216	context_48216	context_48216,menu_48216	complete_48216	uncom_48216	target_48216	task_TrackInfo_48216	next_48216	CanAcceptMenu_48216	UncompleteMenu_48216	CompleteMenu_48216					1	0	0	0	0		
48217	始做孽缘			4	WorldNpc04027	WorldNpc04009	8	8			48216	48218									title_48217	context_48217	context_48217,menu_48217	complete_48217	uncom_48217	target_48217	task_TrackInfo_48217	next_48217	CanAcceptMenu_48217	UncompleteMenu_48217	CompleteMenu_48217					1	0	0	0	0		
48218	始做孽缘			4	WorldNpc04009	WorldNpc04086	8	8			48217	48219									title_48218	context_48218	context_48218,menu_48218	complete_48218	uncom_48218	target_48218	task_TrackInfo_48218	next_48218	CanAcceptMenu_48218	UncompleteMenu_48218	CompleteMenu_48218					1	0	0	0	0		
48219	孽生孽果			4	WorldNpc04086	WorldNpc03808	8	8			48218	48221									title_48219	context_48219	context_48219,menu_48219	complete_48219	uncom_48219	target_48219	task_TrackInfo_48219	next_48219	CanAcceptMenu_48219	UncompleteMenu_48219	CompleteMenu_48219					1	0	0	0	0		
48221	孽生孽果			4	WorldNpc03808	WorldNpc04086	8	8			48219	48222									title_48221	context_48221	context_48221,menu_48221	complete_48221	uncom_48221	target_48221	task_TrackInfo_48221	next_48221	CanAcceptMenu_48221	UncompleteMenu_48221	CompleteMenu_48221					1	0	0	0	0		
48222	孽生孽果			4	WorldNpc04086	WorldNpc04086	8	8			48221	48223									title_48222	context_48222	context_48222,menu_48222	complete_48222	uncom_48222	target_48222	task_TrackInfo_48222	next_48222	CanAcceptMenu_48222	UncompleteMenu_48222	CompleteMenu_48222					1	0	0	0	0		
48223	孽生孽果			4	WorldNpc04086	WorldNpc04086	8	8			48222	48224									title_48223	context_48223	context_48223,menu_48223	complete_48223	uncom_48223	target_48223	task_TrackInfo_48223	next_48223	CanAcceptMenu_48223	UncompleteMenu_48223	CompleteMenu_48223					1	0	0	0	0		
48224	孽生孽果			4	WorldNpc04086	WorldNpc04008	8	8			48223	48225									title_48224	context_48224	context_48224,menu_48224	complete_48224	uncom_48224	target_48224	task_TrackInfo_48224	next_48224	CanAcceptMenu_48224	UncompleteMenu_48224	CompleteMenu_48224					1	0	0	0	0		
48225	孽生孽果			4	WorldNpc04008	WorldNpc03808	8	8			48224	48226									title_48225	context_48225	context_48225,menu_48225	complete_48225	uncom_48225	target_48225	task_TrackInfo_48225	next_48225	CanAcceptMenu_48225	UncompleteMenu_48225	CompleteMenu_48225					1	0	0	0	0		
48226	孽生孽果			4	WorldNpc03808	WorldNpc04008	8	8			48225	48227									title_48226	context_48226	context_48226,menu_48226	complete_48226	uncom_48226	target_48226	task_TrackInfo_48226	next_48226	CanAcceptMenu_48226	UncompleteMenu_48226	CompleteMenu_48226					1	0	0	0	0		
48227	孽生孽果			4	WorldNpc04008	WorldNpc04008	8	8			48226	48228									title_48227	context_48227	context_48227,menu_48227	complete_48227	uncom_48227	target_48227	task_TrackInfo_48227	next_48227	CanAcceptMenu_48227	UncompleteMenu_48227	CompleteMenu_48227					1	0	0	0	0		
