STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
2101	掌柜的女儿	多环节顺序交互		6	FuncNpc00106	funnpcclone003102	14	56				2102								task\task2101.lua	title_2101	context_2101	context_2101,menu_2101;target_2101,task_menu_accept_2101	complete_2101	uncom_2101	target_2101	task_TrackInfo_2101	next_2101	CanAcceptMenu_2101	UncompleteMenu_2101	CompleteMenu_2101					1	0	0				
2102	拔刀相助			6	funnpcclone003102	funnpcclone003102	56	56			2101	2103								task\task2102.lua	title_2102	context_2102	context_2102,menu_2102;target_2102,task_menu_accept_2102	complete_2102	uncom_2102	target_2102	task_TrackInfo_2102	next_2102	CanAcceptMenu_2102	UncompleteMenu_2102	CompleteMenu_2102					1	0	0				
2103	打探消息			6	funnpcclone003108	funnpcclone003108	14	14			2102	2104									title_2103	context_2103	context_2103,menu_2103;target_2103,task_menu_accept_2103	complete_2103	uncom_2103	target_2103	task_TrackInfo_2103	next_2103	CanAcceptMenu_2103	UncompleteMenu_2103	CompleteMenu_2103					1	0	0				
2104	赶往渔村			6	funnpcclone003108	funnpcclone003106	14	29			2103	2105							submitnpcex_2104		title_2104	context_2104	context_2104,menu_2104;target_2104,task_menu_accept_2104	complete_2104	uncom_2104	target_2104	task_TrackInfo_2104	next_2104	CanAcceptMenu_2104	UncompleteMenu_2104	CompleteMenu_2104					1	0	0				
2105	救救村民			6	funnpcclone003106	funnpcclone003109	29	29			2104	2109							submitnpcex_2105		title_2105	context_2105	context_2105,menu_2105;target_2105,task_menu_accept_2105	complete_2105	uncom_2105	target_2105	task_TrackInfo_2105	next_2105	CanAcceptMenu_2105	UncompleteMenu_2105	CompleteMenu_2105					1	1	0				
2106	村长的女儿			6	funnpcclone003003	funnpcclone003003	29	29			2110	2107							submitnpcex_2106	task\task2106.lua	title_2106	context_2106	context_2106,menu_2106;target_2106,task_menu_accept_2106	complete_2106	uncom_2106	target_2106	task_TrackInfo_2106	next_2106	CanAcceptMenu_2106	UncompleteMenu_2106	CompleteMenu_2106					1	1	0				
2107	安葬渔村			6			29	29	1	1	2106								submitnpcex_2107		title_2107	context_2107	context_2107,menu_2107;target_2107,task_menu_accept_2107	complete_2107	uncom_2107	target_2107	task_TrackInfo_2107	next_2107	CanAcceptMenu_2107	UncompleteMenu_2107	CompleteMenu_2107					1	1	0				
2108	赶回酒楼			6			29	29													title_2108	context_2108	context_2108,menu_2108;target_2108,task_menu_accept_2108	complete_2108	uncom_2108	target_2108	task_TrackInfo_2108	next_2108	CanAcceptMenu_2108	UncompleteMenu_2108	CompleteMenu_2108					1	1	0				
2109	扑灭大火			6	funnpcclone003109	funnpcclone003110	29	29			2105	2110							submitnpcex_2109		title_2109	context_2109	context_2109,menu_2109;target_2109,task_menu_accept_2109	complete_2109	uncom_2109	target_2109	task_TrackInfo_2109	next_2109	CanAcceptMenu_2109	UncompleteMenu_2109	CompleteMenu_2109					1	1	0				
2110	抢回财宝			6	funnpcclone003110	funnpcclone003003	29	29			2109	2106							submitnpcex_2110		title_2110	context_2110	context_2110,menu_2110;target_2110,task_menu_accept_2110	complete_2110	uncom_2110	target_2110	task_TrackInfo_2110	next_2110	CanAcceptMenu_2110	UncompleteMenu_2110	CompleteMenu_2110					1	1	0				
2151	0			6																	title_2151	context_2151	context_2151,menu_2151;target_2151,task_menu_accept_2151	complete_2151	uncom_2151	target_2151	task_TrackInfo_2151	next_2151	CanAcceptMenu_2151	UncompleteMenu_2151	CompleteMenu_2151											
2152				6																	title_2152	context_2152	context_2152,menu_2152;target_2152,task_menu_accept_2152	complete_2152	uncom_2152	target_2152	task_TrackInfo_2152	next_2152	CanAcceptMenu_2152	UncompleteMenu_2152	CompleteMenu_2152											
2153				6																	title_2153	context_2153	context_2153,menu_2153;target_2153,task_menu_accept_2153	complete_2153	uncom_2153	target_2153	task_TrackInfo_2153	next_2153	CanAcceptMenu_2153	UncompleteMenu_2153	CompleteMenu_2153											
2154				6																	title_2154	context_2154	context_2154,menu_2154;target_2154,task_menu_accept_2154	complete_2154	uncom_2154	target_2154	task_TrackInfo_2154	next_2154	CanAcceptMenu_2154	UncompleteMenu_2154	CompleteMenu_2154											
2155				6																	title_2155	context_2155	context_2155,menu_2155;target_2155,task_menu_accept_2155	complete_2155	uncom_2155	target_2155	task_TrackInfo_2155	next_2155	CanAcceptMenu_2155	UncompleteMenu_2155	CompleteMenu_2155											
2156				6																	title_2156	context_2156	context_2156,menu_2156;target_2156,task_menu_accept_2156	complete_2156	uncom_2156	target_2156	task_TrackInfo_2156	next_2156	CanAcceptMenu_2156	UncompleteMenu_2156	CompleteMenu_2156											
2157				6																	title_2157	context_2157	context_2157,menu_2157;target_2157,task_menu_accept_2157	complete_2157	uncom_2157	target_2157	task_TrackInfo_2157	next_2157	CanAcceptMenu_2157	UncompleteMenu_2157	CompleteMenu_2157											
2158				6																	title_2158	context_2158	context_2158,menu_2158;target_2158,task_menu_accept_2158	complete_2158	uncom_2158	target_2158	task_TrackInfo_2158	next_2158	CanAcceptMenu_2158	UncompleteMenu_2158	CompleteMenu_2158											
2159				6																	title_2159	context_2159	context_2159,menu_2159;target_2159,task_menu_accept_2159	complete_2159	uncom_2159	target_2159	task_TrackInfo_2159	next_2159	CanAcceptMenu_2159	UncompleteMenu_2159	CompleteMenu_2159											
2160				6																	title_2160	context_2160	context_2160,menu_2160;target_2160,task_menu_accept_2160	complete_2160	uncom_2160	target_2160	task_TrackInfo_2160	next_2160	CanAcceptMenu_2160	UncompleteMenu_2160	CompleteMenu_2160											
2161				6																	title_2161	context_2161	context_2161,menu_2161;target_2161,task_menu_accept_2161	complete_2161	uncom_2161	target_2161	task_TrackInfo_2161	next_2161	CanAcceptMenu_2161	UncompleteMenu_2161	CompleteMenu_2161											
2162				6																	title_2162	context_2162	context_2162,menu_2162;target_2162,task_menu_accept_2162	complete_2162	uncom_2162	target_2162	task_TrackInfo_2162	next_2162	CanAcceptMenu_2162	UncompleteMenu_2162	CompleteMenu_2162											
2163				6																	title_2163	context_2163	context_2163,menu_2163;target_2163,task_menu_accept_2163	complete_2163	uncom_2163	target_2163	task_TrackInfo_2163	next_2163	CanAcceptMenu_2163	UncompleteMenu_2163	CompleteMenu_2163											
2164				6																	title_2164	context_2164	context_2164,menu_2164;target_2164,task_menu_accept_2164	complete_2164	uncom_2164	target_2164	task_TrackInfo_2164	next_2164	CanAcceptMenu_2164	UncompleteMenu_2164	CompleteMenu_2164											
2165				6																	title_2165	context_2165	context_2165,menu_2165;target_2165,task_menu_accept_2165	complete_2165	uncom_2165	target_2165	task_TrackInfo_2165	next_2165	CanAcceptMenu_2165	UncompleteMenu_2165	CompleteMenu_2165											
2166				6																	title_2166	context_2166	context_2166,menu_2166;target_2166,task_menu_accept_2166	complete_2166	uncom_2166	target_2166	task_TrackInfo_2166	next_2166	CanAcceptMenu_2166	UncompleteMenu_2166	CompleteMenu_2166											
2167				6																	title_2167	context_2167	context_2167,menu_2167;target_2167,task_menu_accept_2167	complete_2167	uncom_2167	target_2167	task_TrackInfo_2167	next_2167	CanAcceptMenu_2167	UncompleteMenu_2167	CompleteMenu_2167											
2168				6																	title_2168	context_2168	context_2168,menu_2168;target_2168,task_menu_accept_2168	complete_2168	uncom_2168	target_2168	task_TrackInfo_2168	next_2168	CanAcceptMenu_2168	UncompleteMenu_2168	CompleteMenu_2168											
2169				6																	title_2169	context_2169	context_2169,menu_2169;target_2169,task_menu_accept_2169	complete_2169	uncom_2169	target_2169	task_TrackInfo_2169	next_2169	CanAcceptMenu_2169	UncompleteMenu_2169	CompleteMenu_2169											
2170				6																	title_2170	context_2170	context_2170,menu_2170;target_2170,task_menu_accept_2170	complete_2170	uncom_2170	target_2170	task_TrackInfo_2170	next_2170	CanAcceptMenu_2170	UncompleteMenu_2170	CompleteMenu_2170											
2201	挑水(副本)	小游戏类		6	FunnpcClone005001	FunnpcClone005001						2202				40025					title_2201	context_2201	context_2201,menu_2201;target_2201,task_menu_accept_2201	complete_2201	uncom_2201	target_2201	task_TrackInfo_2201	next_2201	CanAcceptMenu_2201	UncompleteMenu_2201	CompleteMenu_2201					1	3	0				
2202	劈柴(副本)	小游戏类		6	FunnpcClone005001	FunnpcClone005001					2201	2203				40026					title_2202	context_2202	context_2202,menu_2202;target_2202,task_menu_accept_2202	complete_2202	uncom_2202	target_2202	task_TrackInfo_2202	next_2202	CanAcceptMenu_2202	UncompleteMenu_2202	CompleteMenu_2202					1	3	0				
2203	切磋(副本)	小游戏类		6	FunnpcClone005001	FunnpcClone005001					2202	2204									title_2203	context_2203	context_2203,menu_2203;target_2203,task_menu_accept_2203	complete_2203	uncom_2203	target_2203	task_TrackInfo_2203	next_2203	CanAcceptMenu_2203	UncompleteMenu_2203	CompleteMenu_2203					1	3	0				
2204	师傅的嘱托1(副本)	多环节顺序交互		6	FunnpcClone005004	FunnpcClone005005					2203	2205									title_2204	context_2204	context_2204,menu_2204;target_2204,task_menu_accept_2204	complete_2204	uncom_2204	target_2204	task_TrackInfo_2204	next_2204	CanAcceptMenu_2204	UncompleteMenu_2204	CompleteMenu_2204					1	3	0				
2205	师傅的嘱托2(副本)	多环节顺序交互		6	FunnpcClone005005	FunnpcClone005004					2204	2206				40027,40028				task\task2205.lua	title_2205	context_2205	context_2205,menu_2205;target_2205,task_menu_accept_2205	complete_2205	uncom_2205	target_2205	task_TrackInfo_2205	next_2205	CanAcceptMenu_2205	UncompleteMenu_2205	CompleteMenu_2205					1	3	0				
2206	师傅的嘱托3(副本)	多环节顺序交互		6	FunnpcClone005004	FunnpcClone005005					2205	2223									title_2206	context_2206	context_2206,menu_2206;target_2206,task_menu_accept_2206	complete_2206	uncom_2206	target_2206	task_TrackInfo_2206	next_2206	CanAcceptMenu_2206	UncompleteMenu_2206	CompleteMenu_2206					1	3	0				
2207	遭殃的菜园子(副本)	收集		6	FunnpcClone005006	FunnpcClone005006															title_2207	context_2207	context_2207,menu_2207;target_2207,task_menu_accept_2207	complete_2207	uncom_2207	target_2207	task_TrackInfo_2207	next_2207	CanAcceptMenu_2207	UncompleteMenu_2207	CompleteMenu_2207					1	3	0				
2208	颍水村的求救1(副本)	收集		6	FunnpcClone005004	FunnpcClone005007					2223	2209				40029				task\task2208.lua	title_2208	context_2208	context_2208,menu_2208;target_2208,task_menu_accept_2208	complete_2208	uncom_2208	target_2208	task_TrackInfo_2208	next_2208	CanAcceptMenu_2208	UncompleteMenu_2208	CompleteMenu_2208					1	3	0				
2209	颍水村的求救2(副本)	猎杀		6	FunnpcClone005007	FunnpcClone005007					2208	2210									title_2209	context_2209	context_2209,menu_2209;target_2209,task_menu_accept_2209	complete_2209	uncom_2209	target_2209	task_TrackInfo_2209	next_2209	CanAcceptMenu_2209	UncompleteMenu_2209	CompleteMenu_2209					1	3	0				
2210	调查缘由1(副本)	多环节顺序交互		6	FunnpcClone005007	FunnpcClone005008					2209	2211									title_2210	context_2210	context_2210,menu_2210;target_2210,task_menu_accept_2210	complete_2210	uncom_2210	target_2210	task_TrackInfo_2210	next_2210	CanAcceptMenu_2210	UncompleteMenu_2210	CompleteMenu_2210					1	3	0				
2211	调查缘由2(副本)	收集		6	FunnpcClone005008	FunnpcClone005008					2210	2212									title_2211	context_2211	context_2211,menu_2211;target_2211,task_menu_accept_2211	complete_2211	uncom_2211	target_2211	task_TrackInfo_2211	next_2211	CanAcceptMenu_2211	UncompleteMenu_2211	CompleteMenu_2211					1	3	0				
2212	调查缘由3(副本)	讲故事类		6	FunnpcClone005008	WorldNpc00212					2211	2213									title_2212	context_2212	context_2212,menu_2212;target_2212,task_menu_accept_2212	complete_2212	uncom_2212	target_2212	task_TrackInfo_2212	next_2212	CanAcceptMenu_2212	UncompleteMenu_2212	CompleteMenu_2212					1	3	0				
2213	丢失的经书1(副本)	多环节顺序交互		6	WorldNpc00212	FunnpcClone005004					2212	2214									title_2213	context_2213	context_2213,menu_2213;target_2213,task_menu_accept_2213	complete_2213	uncom_2213	target_2213	task_TrackInfo_2213	next_2213	CanAcceptMenu_2213	UncompleteMenu_2213	CompleteMenu_2213					1	3	0				
2214	丢失的经书2(副本)	讲故事类		6	FunnpcClone005004	WorldNpc00212					2213	2215									title_2214	context_2214	context_2214,menu_2214;target_2214,task_menu_accept_2214	complete_2214	uncom_2214	target_2214	task_TrackInfo_2214	next_2214	CanAcceptMenu_2214	UncompleteMenu_2214	CompleteMenu_2214					1	3	0				
2215	丢失的经书3(副本)	多环节顺序交互		6	WorldNpc00212	FunnpcClone005004					2214										title_2215	context_2215	context_2215,menu_2215;target_2215,task_menu_accept_2215	complete_2215	uncom_2215	target_2215	task_TrackInfo_2215	next_2215	CanAcceptMenu_2215	UncompleteMenu_2215	CompleteMenu_2215					1	3	0				
2217	线索1(副本)	多环节顺序交互		6	FunnpcClone005004	FunnpcClone005014					2224	2224									title_2217	context_2217	context_2217,menu_2217;target_2217,task_menu_accept_2217	complete_2217	uncom_2217	target_2217	task_TrackInfo_2217	next_2217	CanAcceptMenu_2217	UncompleteMenu_2217	CompleteMenu_2217					1	3	0				
2218	出师闯关试炼(副本)	猎杀		6	WorldNpc00212	WorldNpc00212					2229										title_2218	context_2218	context_2218,menu_2218;target_2218,task_menu_accept_2218	complete_2218	uncom_2218	target_2218	task_TrackInfo_2218	next_2218	CanAcceptMenu_2218	UncompleteMenu_2218	CompleteMenu_2218					1	3	0				
2219	寻找清空下落(副本)	猎杀+收集综合		6	FunnpcClone005009	FunnpcClone005010															title_2219	context_2219	context_2219,menu_2219;target_2219,task_menu_accept_2219	complete_2219	uncom_2219	target_2219	task_TrackInfo_2219	next_2219	CanAcceptMenu_2219	UncompleteMenu_2219	CompleteMenu_2219					1	3	0				
2220	忏悔1(副本)	多环节顺序交互		6	FunnpcClone005012	FunnpcClone005005															title_2220	context_2220	context_2220,menu_2220;target_2220,task_menu_accept_2220	complete_2220	uncom_2220	target_2220	task_TrackInfo_2220	next_2220	CanAcceptMenu_2220	UncompleteMenu_2220	CompleteMenu_2220					1	3	0				
2221	云游四海(副本)	多环节顺序交互		6	FunnpcClone005011	WorldNpc00212															title_2221	context_2221	context_2221,menu_2221;target_2221,task_menu_accept_2221	complete_2221	uncom_2221	target_2221	task_TrackInfo_2221	next_2221	CanAcceptMenu_2221	UncompleteMenu_2221	CompleteMenu_2221					1	3	0				
2222	忏悔2(副本)	护送类		6	FunnpcClone005005	WorldNpc00212					2220										title_2222	context_2222	context_2222,menu_2222;target_2222,task_menu_accept_2222	complete_2222	uncom_2222	target_2222	task_TrackInfo_2222	next_2222	CanAcceptMenu_2222	UncompleteMenu_2222	CompleteMenu_2222					1	3	0				
2223	师傅的嘱托4(副本)	多环节顺序交互		6	FunnpcClone005005	FunnpcClone005004					2206	2208									title_2223	context_2223	context_2223,menu_2223;target_2223,task_menu_accept_2223	complete_2223	uncom_2223	target_2223	task_TrackInfo_2223	next_2223	CanAcceptMenu_2223	UncompleteMenu_2223	CompleteMenu_2223					1	3	0				
2224	线索2(副本)	多环节顺序交互		6	FunnpcClone005014	FunnpcClone005015					2217	2225									title_2224	context_2224	context_2224,menu_2224;target_2224,task_menu_accept_2224	complete_2224	uncom_2224	target_2224	task_TrackInfo_2224	next_2224	CanAcceptMenu_2224	UncompleteMenu_2224	CompleteMenu_2224					1	3	0				
2225	线索3(副本)	多环节顺序交互		6	FunnpcClone005015	FunnpcClone005016					2224	2226									title_2225	context_2225	context_2225,menu_2225;target_2225,task_menu_accept_2225	complete_2225	uncom_2225	target_2225	task_TrackInfo_2225	next_2225	CanAcceptMenu_2225	UncompleteMenu_2225	CompleteMenu_2225					1	3	0				
2226	线索4(副本)	多环节顺序交互		6	FunnpcClone005016	FunnpcClone005004					2225	2229									title_2226	context_2226	context_2226,menu_2226;target_2226,task_menu_accept_2226	complete_2226	uncom_2226	target_2226	task_TrackInfo_2226	next_2226	CanAcceptMenu_2226	UncompleteMenu_2226	CompleteMenu_2226					1	3	0				
2227	破碎羊皮纸	多环节顺序交互		6	TaskItemClone005019	BossClone005015															title_2227	context_2227	context_2227,menu_2227;target_2227,task_menu_accept_2227	complete_2227	uncom_2227	target_2227	task_TrackInfo_2227	next_2227	CanAcceptMenu_2227	UncompleteMenu_2227	CompleteMenu_2227					1	3	0				
2228	物归原主	多环节顺序交互		6	BossClone005015	WorldNpc00212															title_2228	context_2228	context_2228,menu_2228;target_2228,task_menu_accept_2228	complete_2228	uncom_2228	target_2228	task_TrackInfo_2228	next_2228	CanAcceptMenu_2228	UncompleteMenu_2228	CompleteMenu_2228					1	3	0				
2229	出师闯关试炼(副本)	多环节顺序交互		6	FunnpcClone005004	WorldNpc00212					2226	2218									title_2229	context_2229	context_2229,menu_2229;target_2229,task_menu_accept_2229	complete_2229	uncom_2229	target_2229	task_TrackInfo_2229	next_2229	CanAcceptMenu_2229	UncompleteMenu_2229	CompleteMenu_2229					1	3	0				
2231	沈义山-杀死刁不遇	【6/10】		6		bossclone002028	28	28			2099	2234							submitnpcex_2231		title_2231	context_2231	context_2231,menu_2231;target_2231,task_menu_accept_2231	complete_2231	uncom_2231	target_2231	task_TrackInfo_2231	next_2231	CanAcceptMenu_2231	UncompleteMenu_2231	CompleteMenu_2231					1	3	0				
2233	沈义山-选势力			6		bossclone002028	28	28			2066	2095							submitnpcex_2233		title_2233	context_2233	context_2233,menu_2233;target_2233,task_menu_accept_2233	complete_2233	uncom_2233	target_2233	task_TrackInfo_2233	next_2233	CanAcceptMenu_2233	UncompleteMenu_2233	CompleteMenu_2233					1	3	0				
2234	沈义山-冲出龙门关	【7/10】		6	bossclone002014	bossclone002014	28	28			2231	2237							submitnpcex_2234		title_2234	context_2234	context_2234,menu_2234;target_2234,task_menu_accept_2234	complete_2234	uncom_2234	target_2234	task_TrackInfo_2234	next_2234	CanAcceptMenu_2234	UncompleteMenu_2234	CompleteMenu_2234					1	3	0				
2236	沈义山-冲出龙门关	【10/10】		6	bossclone002002	bossclone002002	28	28			2238								submitnpcex_2236		title_2236	context_2236	context_2236,menu_2236;target_2236,task_menu_accept_2236	complete_2236	uncom_2236	target_2236	task_TrackInfo_2236	next_2236	CanAcceptMenu_2236	UncompleteMenu_2236	CompleteMenu_2236					1	3	0				
2237	沈义山-冲出龙门关	【8/10】		6	bossclone002014	bossclone002014	28	28			2234	2238							submitnpcex_2237		title_2237	context_2237	context_2237,menu_2237;target_2237,task_menu_accept_2237	complete_2237	uncom_2237	target_2237	task_TrackInfo_2237	next_2237	CanAcceptMenu_2237	UncompleteMenu_2237	CompleteMenu_2237					1	3	0				
2238	沈义山-送信给胡人	【9/10】		6	bossclone002014	bossclone002002	28	28			2237	2236				40012			submitnpcex_2238		title_2238	context_2238	context_2238,menu_2238;target_2238,task_menu_accept_2238	complete_2238	uncom_2238	target_2238	task_TrackInfo_2238	next_2238	CanAcceptMenu_2238	UncompleteMenu_2238	CompleteMenu_2238					1	3	0				
2239	东厂-订房	【1/10】		6	bossclone002009	bossclone002009	28	28			2437	2431							submitnpcex_2239	task\clone002\task2239.lua	title_2239	context_2239	context_2239,menu_2239;target_2239,task_menu_accept_2239	complete_2239	uncom_2239	target_2239	task_TrackInfo_2239	next_2239	CanAcceptMenu_2239	UncompleteMenu_2239	CompleteMenu_2239					1	3	0				
2331	金镶玉-返回客栈	【8/9】		6		bossclone002007	28	28			2848	2332							submitnpcex_2331		title_2331	context_2331	context_2331,menu_2331;target_2331,task_menu_accept_2331	complete_2331	uncom_2331	target_2331	task_TrackInfo_2331	next_2331	CanAcceptMenu_2331	UncompleteMenu_2331	CompleteMenu_2331					1	3	0				
2332	金镶玉-火烧客栈	【9/9】		6	bossclone002007	bossclone002007	28	28			2331					40017			submitnpcex_2332		title_2332	context_2332	context_2332,menu_2332;target_2332,task_menu_accept_2332	complete_2332	uncom_2332	target_2332	task_TrackInfo_2332	next_2332	CanAcceptMenu_2332	UncompleteMenu_2332	CompleteMenu_2332					1	3	0				
2333	金镶玉-分道扬镳			6																	title_2333	context_2333	context_2333,menu_2333;target_2333,task_menu_accept_2333	complete_2333	uncom_2333	target_2333	task_TrackInfo_2333	next_2333	CanAcceptMenu_2333	UncompleteMenu_2333	CompleteMenu_2333					1	3	0				
2401	请求下山(副本)			6	FunnpcClone009002	WorldNpc02604						2402									title_2401	context_2401	context_2401,menu_2401;target_2401,task_menu_accept_2401	complete_2401	uncom_2401	target_2401	task_TrackInfo_2401	next_2401	CanAcceptMenu_2401	UncompleteMenu_2401	CompleteMenu_2401					1	3	0				
2402	出师考验(副本)			6	WorldNpc02604	WorldNpc02604					2401	2415						3			title_2402	context_2402	context_2402,menu_2402;target_2402,task_menu_accept_2402	complete_2402	uncom_2402	target_2402	task_TrackInfo_2402	next_2402	CanAcceptMenu_2402	UncompleteMenu_2402	CompleteMenu_2402					1	3	0				
2403	鲜花采集(副本)			6	BossClone009004	BossClone009004					2415	2404									title_2403	context_2403	context_2403,menu_2403;target_2403,task_menu_accept_2403	complete_2403	uncom_2403	target_2403	task_TrackInfo_2403	next_2403	CanAcceptMenu_2403	UncompleteMenu_2403	CompleteMenu_2403					1	3	0				
2404	草药采集(副本)			6	BossClone009004	BossClone009004					2403	2405									title_2404	context_2404	context_2404,menu_2404;target_2404,task_menu_accept_2404	complete_2404	uncom_2404	target_2404	task_TrackInfo_2404	next_2404	CanAcceptMenu_2404	UncompleteMenu_2404	CompleteMenu_2404					1	3	0				
2405	捡石头(副本)			6	BossClone009004	BossClone009004					2404	2406									title_2405	context_2405	context_2405,menu_2405;target_2405,task_menu_accept_2405	complete_2405	uncom_2405	target_2405	task_TrackInfo_2405	next_2405	CanAcceptMenu_2405	UncompleteMenu_2405	CompleteMenu_2405					1	3	0				
2406	忍无可忍(副本)			6	BossClone009004	BossClone009004					2405	2421								task\task2406.lua	title_2406	context_2406	context_2406,menu_2406;target_2406,task_menu_accept_2406	complete_2406	uncom_2406	target_2406	task_TrackInfo_2406	next_2406	CanAcceptMenu_2406	UncompleteMenu_2406	CompleteMenu_2406					1	3	0				
2407	牛刀小试(副本)			6							2421	2408									title_2407	context_2407	context_2407,menu_2407;target_2407,task_menu_accept_2407	complete_2407	uncom_2407	target_2407	task_TrackInfo_2407	next_2407	CanAcceptMenu_2407	UncompleteMenu_2407	CompleteMenu_2407					1	3	0				
2408	失踪事件(副本)			6	BossClone009003	BossClone009003					2421	2410									title_2408	context_2408	context_2408,menu_2408;target_2408,task_menu_accept_2408	complete_2408	uncom_2408	target_2408	task_TrackInfo_2408	next_2408	CanAcceptMenu_2408	UncompleteMenu_2408	CompleteMenu_2408					1	3	0				
2409	救救我爹(副本)			6	FunnpcClone009003	FunnpcClone009020															title_2409	context_2409	context_2409,menu_2409;target_2409,task_menu_accept_2409	complete_2409	uncom_2409	target_2409	task_TrackInfo_2409	next_2409	CanAcceptMenu_2409	UncompleteMenu_2409	CompleteMenu_2409					1	3	0				
2410	清理门户(副本)			6	BossClone009003	BossClone009003					2408	2411									title_2410	context_2410	context_2410,menu_2410;target_2410,task_menu_accept_2410	complete_2410	uncom_2410	target_2410	task_TrackInfo_2410	next_2410	CanAcceptMenu_2410	UncompleteMenu_2410	CompleteMenu_2410					1	3	0				
2411	眉严塔(副本)			6	BossClone009003	BossClone009003					2110	2413						10			title_2411	context_2411	context_2411,menu_2411;target_2411,task_menu_accept_2411	complete_2411	uncom_2411	target_2411	task_TrackInfo_2411	next_2411	CanAcceptMenu_2411	UncompleteMenu_2411	CompleteMenu_2411					1	3	0				
2412	峨嵋剑阵(副本)			6																	title_2412	context_2412	context_2412,menu_2412;target_2412,task_menu_accept_2412	complete_2412	uncom_2412	target_2412	task_TrackInfo_2412	next_2412	CanAcceptMenu_2412	UncompleteMenu_2412	CompleteMenu_2412					1	3	0				
2413	送信任务(副本)			6	BossClone009003	BossClone009002					2411	2416				40023,40024					title_2413	context_2413	context_2413,menu_2413;target_2413,task_menu_accept_2413	complete_2413	uncom_2413	target_2413	task_TrackInfo_2413	next_2413	CanAcceptMenu_2413	UncompleteMenu_2413	CompleteMenu_2413					1	3	0				
2414	猴子林(副本)			6	FunnpcClone009004	FunnpcClone009004															title_2414	context_2414	context_2414,menu_2414;target_2414,task_menu_accept_2414	complete_2414	uncom_2414	target_2414	task_TrackInfo_2414	next_2414	CanAcceptMenu_2414	UncompleteMenu_2414	CompleteMenu_2414					1	3	0				
2415	传话(副本)			6	WorldNpc02604	BossClone009004					2402	2403									title_2415	context_2415	context_2415,menu_2415;target_2415,task_menu_accept_2415	complete_2415	uncom_2415	target_2415	task_TrackInfo_2415	next_2415	CanAcceptMenu_2415	UncompleteMenu_2415	CompleteMenu_2415					1	3	0				
2416	凶手(副本)			6	BossClone009002	BossClone009001					2413	2419									title_2416	context_2416	context_2416,menu_2416;target_2416,task_menu_accept_2416	complete_2416	uncom_2416	target_2416	task_TrackInfo_2416	next_2416	CanAcceptMenu_2416	UncompleteMenu_2416	CompleteMenu_2416					1	3	0				
2417	为民除害(副本)			6		FunnpcClone009005			1												title_2417	context_2417	context_2417,menu_2417;target_2417,task_menu_accept_2417	complete_2417	uncom_2417	target_2417	task_TrackInfo_2417	next_2417	CanAcceptMenu_2417	UncompleteMenu_2417	CompleteMenu_2417					1	3	0				
2418	斩草除根(副本)			6		FunnpcClone009005			1												title_2418	context_2418	context_2418,menu_2418;target_2418,task_menu_accept_2418	complete_2418	uncom_2418	target_2418	task_TrackInfo_2418	next_2418	CanAcceptMenu_2418	UncompleteMenu_2418	CompleteMenu_2418					1	3	0				
2419	带我见她(副本)			6	BossClone009001	FunnpcClone009011					2416	2420								task\task2419.lua	title_2419	context_2419	context_2419,menu_2419;target_2419,task_menu_accept_2419	complete_2419	uncom_2419	target_2419	task_TrackInfo_2419	next_2419	CanAcceptMenu_2419	UncompleteMenu_2419	CompleteMenu_2419					1	3	0				
2420	拜别先辈(副本)			6	FunnpcClone009001	FunnpcClone009001					2419										title_2420	context_2420	context_2420,menu_2420;target_2420,task_menu_accept_2420	complete_2420	uncom_2420	target_2420	task_TrackInfo_2420	next_2420	CanAcceptMenu_2420	UncompleteMenu_2420	CompleteMenu_2420					1	3	0				
2421	告诉师傅(副本)			6	BossClone009004	BossClone009003					2406	2408									title_2421	context_2421	context_2421,menu_2421;target_2421,task_menu_accept_2421	complete_2421	uncom_2421	target_2421	task_TrackInfo_2421	next_2421	CanAcceptMenu_2421	UncompleteMenu_2421	CompleteMenu_2421					1	3	0				
2431	东厂-打发千户	【2/10】		6		bossclone002009	28	28			2239	2432							submitnpcex_2431	task\clone002\task2431.lua	title_2431	context_2431	context_2431,menu_2431;target_2431,task_menu_accept_2431	complete_2431	uncom_2431	target_2431	task_TrackInfo_2431	next_2431	CanAcceptMenu_2431	UncompleteMenu_2431	CompleteMenu_2431					1	3	0				
2432	东厂-调查周淮安	【3/10】		6	bossclone002009	bossclone002009	28	28			2431	2433							submitnpcex_2432		title_2432	context_2432	context_2432,menu_2432;target_2432,task_menu_accept_2432	complete_2432	uncom_2432	target_2432	task_TrackInfo_2432	next_2432	CanAcceptMenu_2432	UncompleteMenu_2432	CompleteMenu_2432					1	3	0				
2433	东厂-送信	【4/10】		6	bossclone002009	bossclone002005	28	28			2432	2434				40013			submitnpcex_2433		title_2433	context_2433	context_2433,menu_2433;target_2433,task_menu_accept_2433	complete_2433	uncom_2433	target_2433	task_TrackInfo_2433	next_2433	CanAcceptMenu_2433	UncompleteMenu_2433	CompleteMenu_2433					1	3	0				
